ShipID,DockID,ArrivalDate,DepartureDate
6027,132,2022-08-16,2023-10-31
8885,174,2024-01-09,2024-08-17
7420,89,2023-04-11,2024-07-31
4236,135,2021-02-10,2024-02-24
4546,138,2023-07-04,2024-02-24
7978,113,2024-08-05,2024-09-12
6889,140,2020-09-26,2021-07-17
823,178,2023-07-16,2024-03-23
9754,20,2022-02-07,2023-03-14
8784,8,2021-06-20,2022-03-25
7982,30,2023-08-07,2024-07-23
771,186,2023-02-16,2023-03-17
7106,21,2020-01-29,2020-12-13
4903,138,2021-05-01,2023-05-13
314,75,2021-03-05,2023-04-21
4148,155,2022-08-12,2024-02-07
3076,41,2020-03-16,2021-08-02
6339,91,2022-09-18,2024-12-17
2282,107,2021-05-14,2024-12-04
6312,60,2020-03-28,2023-12-31
5748,200,2024-06-14,2024-12-25
6807,112,2022-07-19,2023-03-29
3383,44,2021-01-30,2022-04-05
6700,85,2022-11-20,2023-12-26
9074,38,2023-09-21,2024-03-13
1200,123,2020-12-10,2021-08-22
4484,144,2024-03-07,2024-10-02
3392,39,2020-03-06,2020-08-20
8555,2,2022-04-26,2024-01-16
7205,82,2022-06-28,2023-03-06
9127,85,2023-12-17,2024-05-27
5428,120,2020-12-15,2021-10-01
1008,117,2020-05-23,2024-10-30
3078,8,2024-03-05,2024-05-28
9442,66,2023-05-22,2023-11-08
4175,10,2020-03-18,2024-06-25
6352,190,2022-04-18,2023-09-12
9523,99,2021-02-17,2022-10-25
7837,156,2023-03-30,2023-12-03
266,66,2021-04-08,2024-02-12
8171,54,2024-02-01,2024-09-13
1807,86,2021-09-25,2022-03-13
1684,82,2022-05-08,2022-07-30
9180,189,2024-09-19,2024-10-05
339,158,2024-04-18,2024-11-10
4689,156,2021-02-15,2022-03-28
927,148,2022-03-18,2022-10-13
1808,69,2022-08-30,2023-11-06
8765,67,2020-06-06,2022-08-01
8156,176,2024-04-07,2024-10-15
4321,171,2022-05-25,2023-11-07
8484,97,2020-08-13,2021-07-15
5185,184,2021-07-06,2021-12-01
4483,159,2023-07-21,2024-11-15
3407,3,2021-03-03,2024-11-20
7553,170,2020-11-22,2022-02-17
3794,143,2020-08-07,2023-08-06
7890,91,2023-07-06,2024-12-06
5694,188,2021-04-20,2022-02-21
8538,144,2022-09-09,2024-05-06
2595,57,2021-01-07,2024-02-10
2619,32,2020-06-22,2020-12-01
1198,99,2024-03-02,2024-10-04
9242,47,2022-08-28,2024-12-16
5867,174,2024-09-26,2024-11-03
6208,119,2023-08-14,2024-06-11
2436,2,2020-11-24,2023-06-29
3697,30,2024-02-08,2024-11-19
6666,177,2020-12-22,2021-02-09
6440,128,2023-06-24,2024-04-29
8162,83,2024-11-30,2024-12-22
9056,25,2024-03-25,2024-04-06
8703,148,2021-12-08,2023-10-06
6856,128,2024-09-08,2024-11-30
3120,46,2024-04-10,2024-12-29
9625,168,2024-08-29,2024-09-22
5875,63,2020-01-04,2021-10-31
6523,104,2023-01-12,2024-03-08
6822,144,2020-11-07,2024-11-05
2737,141,2024-07-15,2024-12-21
3950,17,2023-10-30,2024-06-07
373,177,2024-08-07,2024-12-22
9986,96,2021-09-29,2022-09-05
2799,185,2023-11-24,2024-01-16
5641,32,2022-11-14,2023-02-17
8782,106,2024-05-05,2024-08-11
6930,97,2022-12-27,2024-07-24
7079,34,2020-05-10,2021-06-17
3598,16,2020-09-13,2024-04-23
4823,159,2024-06-25,2024-10-18
1854,122,2021-04-24,2021-10-26
3781,106,2024-08-22,2024-08-29
8627,67,2023-05-02,2023-06-09
8452,113,2024-11-12,2025-01-01
2109,104,2020-09-19,2024-01-07
1516,53,2021-12-21,2023-09-28
1816,134,2022-09-10,2023-09-01
9495,69,2023-12-05,2024-12-27
8864,101,2022-07-13,2023-10-04
7704,182,2022-09-05,2024-01-20
5452,36,2020-01-23,2020-09-27
4254,197,2020-05-25,2022-09-05
2995,128,2023-03-10,2024-05-07
5533,15,2020-06-25,2022-03-30
35,137,2021-07-14,2022-04-12
1152,51,2020-04-19,2022-03-31
5923,181,2020-02-04,2020-10-08
1754,179,2024-04-08,2024-07-30
7161,10,2020-02-05,2022-07-27
4555,83,2022-08-23,2023-01-09
4636,194,2023-10-30,2023-11-24
8722,162,2024-01-01,2024-03-28
5295,49,2022-01-03,2024-03-31
1000,161,2023-12-11,2024-07-22
6605,187,2022-11-11,2023-12-26
1059,68,2023-09-07,2023-11-11
3385,110,2020-05-06,2022-09-30
3630,13,2022-05-16,2024-08-24
4254,176,2022-07-17,2024-11-28
7258,180,2022-01-08,2022-02-21
8588,83,2023-07-13,2023-09-11
8660,96,2024-06-02,2024-06-14
1579,60,2024-09-27,2024-11-07
7955,120,2022-10-31,2023-08-03
7402,94,2023-11-18,2024-03-12
5415,109,2020-11-04,2022-02-06
6786,173,2024-11-20,2024-11-24
2437,66,2022-12-07,2024-05-15
4285,89,2023-07-28,2024-07-10
9730,179,2021-09-24,2022-11-28
5755,190,2023-10-08,2023-11-21
6692,14,2024-08-25,2024-09-04
3754,11,2023-02-09,2024-02-09
2515,192,2023-03-16,2024-08-31
4930,45,2020-07-27,2023-11-18
7075,183,2023-01-02,2024-07-01
4844,176,2024-09-11,2024-09-28
192,71,2024-11-19,2024-12-28
2789,182,2023-09-10,2023-11-27
7444,109,2021-12-23,2022-08-14
2220,95,2021-04-23,2024-12-10
2749,91,2023-02-03,2023-09-11
5525,134,2021-03-31,2024-05-28
5913,163,2021-06-11,2022-01-26
338,18,2023-04-01,2024-04-20
4393,81,2022-05-02,2024-10-31
4253,22,2022-10-21,2024-09-23
3455,75,2024-01-10,2024-08-30
6005,93,2024-05-11,2024-12-25
3583,10,2021-05-30,2022-10-20
4381,101,2024-09-14,2024-11-03
3417,17,2022-02-08,2022-11-15
7601,117,2021-03-03,2022-11-01
3606,68,2022-07-29,2024-02-04
4158,179,2023-03-09,2023-07-06
4384,30,2024-04-13,2024-05-25
3034,118,2023-02-12,2024-03-20
5302,120,2021-05-06,2021-08-16
7660,186,2020-08-26,2020-12-03
8999,187,2022-04-23,2023-06-09
9721,91,2022-07-13,2023-07-09
5037,81,2022-11-07,2024-05-07
2436,134,2024-01-12,2024-10-24
4601,56,2022-10-10,2024-06-28
2771,117,2020-12-06,2022-03-06
3380,164,2021-07-20,2023-02-06
945,95,2022-10-27,2024-01-14
9243,197,2021-01-25,2022-03-23
1136,68,2024-03-11,2024-12-14
6208,63,2022-12-02,2023-07-22
988,160,2022-07-25,2024-10-21
8493,187,2024-08-22,2024-10-05
5550,106,2021-04-07,2023-07-06
6697,157,2024-01-17,2024-07-03
7430,5,2021-09-10,2022-09-11
4857,28,2021-02-20,2021-11-28
4741,25,2022-08-22,2024-05-09
3725,60,2020-01-11,2020-01-23
4164,160,2023-01-06,2023-06-01
6654,44,2022-12-28,2023-01-13
8678,77,2023-01-12,2023-05-20
1511,104,2022-04-26,2023-05-29
3847,196,2024-05-08,2024-10-06
3550,98,2020-10-12,2024-02-08
8372,116,2021-06-10,2024-10-17
6973,34,2020-11-11,2023-01-29
8310,159,2021-12-11,2022-12-29
6351,77,2022-05-27,2022-12-14
9670,59,2023-11-18,2024-10-11
1550,34,2022-10-13,2024-04-23
2910,118,2021-08-10,2024-12-14
9822,177,2024-11-08,2024-12-11
7600,22,2021-11-13,2024-01-14
9692,42,2024-04-13,2024-10-12
7986,67,2021-09-18,2024-05-09
4490,13,2022-12-01,2024-05-16
8711,136,2022-07-25,2023-07-24
3723,79,2024-12-19,2024-12-24
1137,122,2023-03-12,2024-01-02
3180,156,2020-11-19,2024-06-27
291,24,2022-04-25,2023-02-21
7165,167,2021-10-13,2022-08-09
6009,95,2024-06-25,2024-08-11
3386,140,2023-04-11,2023-08-30
4897,184,2021-06-04,2023-12-17
8275,159,2024-04-03,2024-07-15
3108,22,2022-01-11,2024-05-23
807,61,2024-03-05,2024-12-27
5875,171,2024-05-29,2024-09-14
4964,36,2023-10-16,2024-02-21
3679,162,2021-04-10,2022-03-10
8802,18,2022-07-28,2024-01-05
4145,181,2022-07-26,2023-01-13
7112,23,2020-06-01,2024-01-05
7407,190,2022-10-08,2024-02-07
6675,164,2023-09-13,2024-07-12
8842,148,2021-01-21,2022-01-22
459,43,2022-10-09,2023-09-18
6189,156,2022-12-30,2024-01-23
8439,150,2020-08-11,2022-07-12
1512,32,2022-01-13,2023-04-05
6221,19,2024-10-21,2024-12-24
2026,194,2022-11-16,2023-10-10
6685,67,2022-06-10,2024-10-20
8706,84,2023-08-25,2024-06-10
734,69,2022-09-06,2023-08-03
5649,136,2021-10-05,2023-08-01
6303,165,2023-02-19,2024-10-02
7429,44,2024-05-10,2024-07-16
5958,105,2023-06-24,2023-10-24
2711,54,2024-01-06,2024-08-30
5792,160,2021-07-31,2022-05-27
4795,155,2022-03-25,2023-05-06
5569,4,2022-12-22,2023-02-03
2391,172,2021-06-19,2024-12-04
4084,182,2024-01-05,2024-07-09
6318,42,2022-12-26,2023-04-05
5942,161,2024-07-05,2024-08-21
764,109,2023-10-04,2024-12-20
7106,171,2021-08-20,2022-03-22
7293,106,2024-09-08,2024-10-15
5311,136,2020-06-08,2021-03-07
9081,56,2024-09-11,2024-10-28
1151,156,2023-12-22,2024-12-26
4877,155,2022-06-01,2022-07-21
9361,170,2022-05-09,2023-07-12
7949,73,2023-12-02,2024-02-21
9720,72,2022-03-25,2023-02-19
3921,109,2022-02-15,2024-07-06
3325,31,2020-03-18,2023-06-01
9644,110,2023-02-19,2024-05-21
5798,26,2022-10-02,2024-06-08
132,139,2021-02-02,2023-08-26
1914,101,2023-07-31,2024-03-01
4665,191,2022-12-21,2024-09-26
7159,12,2022-03-12,2023-08-07
5862,136,2022-02-01,2022-03-01
7889,66,2020-06-09,2024-05-10
7961,79,2024-02-16,2024-07-30
96,171,2024-01-10,2024-01-14
2185,86,2023-02-16,2024-03-20
2189,100,2022-06-05,2023-06-24
9335,117,2022-06-06,2023-03-19
7464,95,2022-05-21,2024-11-25
5975,142,2021-06-26,2023-03-14
5077,171,2021-10-03,2024-06-17
1992,58,2024-05-25,2024-11-11
1454,42,2022-11-02,2023-07-24
8707,162,2021-07-04,2023-03-13
6046,94,2020-09-21,2022-06-01
2932,65,2022-12-14,2024-05-15
9995,193,2020-02-19,2020-02-29
8957,164,2022-11-02,2024-01-20
1135,109,2021-02-16,2022-09-18
804,59,2022-07-12,2024-01-19
8458,124,2024-10-13,2024-12-02
2504,117,2023-09-25,2024-09-07
5396,76,2021-08-25,2024-02-01
1956,77,2021-03-21,2022-02-02
3918,184,2020-03-18,2020-03-27
3198,199,2023-05-14,2023-05-20
3136,108,2020-09-09,2024-04-26
1839,178,2023-04-21,2024-05-03
1653,28,2022-09-17,2023-03-27
8591,121,2023-11-03,2024-01-10
8495,179,2020-02-15,2023-10-29
416,49,2022-02-08,2023-11-12
199,193,2022-05-05,2024-09-09
331,120,2022-11-05,2023-11-11
4253,4,2022-08-12,2024-11-26
9914,87,2022-04-01,2024-03-07
8796,165,2024-09-27,2024-11-02
7884,187,2024-06-02,2024-12-03
9918,95,2020-07-13,2023-05-15
3328,87,2020-05-21,2020-05-25
3808,125,2020-01-26,2024-06-02
1327,130,2023-03-28,2024-03-23
6950,143,2022-01-08,2023-11-09
6963,86,2023-02-04,2024-05-13
963,93,2022-09-03,2023-09-12
5198,105,2021-08-29,2021-12-21
430,133,2022-12-24,2023-06-27
2495,13,2024-04-07,2024-09-01
5631,85,2021-01-23,2022-10-09
9474,3,2023-04-29,2023-05-30
4683,101,2023-04-12,2024-08-21
3959,118,2021-05-08,2022-02-27
4893,94,2022-10-09,2024-09-06
698,138,2020-09-17,2021-05-31
6694,15,2023-03-15,2023-08-18
5393,177,2022-08-03,2023-10-13
4628,24,2023-03-13,2023-11-13
8655,6,2024-11-25,2024-12-17
3381,126,2021-12-11,2022-03-20
7546,123,2022-11-26,2024-10-09
4050,63,2021-05-27,2023-04-09
1244,67,2023-04-25,2024-07-26
2285,180,2020-11-10,2021-07-26
6397,138,2021-06-04,2023-07-29
1755,139,2024-06-11,2024-07-23
2732,51,2024-09-07,2024-11-07
4655,92,2024-07-13,2024-08-08
8564,57,2020-01-29,2021-12-10
6984,3,2020-09-21,2022-04-03
2540,154,2022-10-30,2024-04-06
1843,141,2023-08-22,2024-04-18
6090,84,2022-06-19,2023-01-15
1412,95,2022-12-31,2023-12-01
5277,42,2020-10-31,2024-08-19
95,62,2022-06-23,2024-03-19
6026,35,2020-08-26,2023-12-05
9932,193,2022-09-20,2024-02-27
7633,200,2021-02-16,2024-02-17
8629,34,2023-11-27,2024-03-30
7191,118,2021-08-20,2023-01-15
2467,58,2023-11-03,2024-06-03
335,95,2023-03-29,2023-09-08
2622,180,2022-05-10,2024-08-22
8988,52,2023-04-05,2024-01-07
7653,45,2023-11-15,2024-01-23
3777,79,2020-09-08,2022-09-27
2894,66,2020-06-04,2022-11-17
6513,91,2024-07-25,2024-09-17
7995,78,2023-05-21,2024-06-21
1665,42,2024-05-25,2024-07-09
9695,102,2022-05-21,2023-03-10
6742,28,2020-11-04,2022-12-22
3911,149,2022-04-09,2023-04-20
1157,3,2023-12-28,2024-07-10
7917,191,2024-12-01,2024-12-24
6330,13,2022-12-16,2023-06-03
7189,68,2024-12-17,2024-12-26
2612,178,2024-09-25,2024-11-03
3785,128,2023-03-23,2024-10-22
8469,95,2023-03-05,2023-06-25
1358,77,2021-02-08,2021-08-06
7888,124,2024-10-25,2024-12-22
3076,110,2023-01-12,2023-10-04
2444,198,2021-05-17,2023-07-08
7947,113,2021-11-06,2024-07-17
3659,44,2022-01-02,2022-08-31
7418,64,2024-06-08,2024-12-31
3774,198,2020-05-31,2020-11-28
4688,87,2024-02-25,2024-06-03
300,23,2024-05-05,2024-09-01
3850,157,2024-12-17,2024-12-29
4266,38,2023-10-20,2024-01-17
841,189,2024-04-08,2024-07-02
3415,136,2021-09-23,2024-11-13
6282,112,2020-08-25,2021-04-23
843,68,2020-09-16,2024-06-24
2583,150,2021-03-10,2021-09-06
4569,86,2022-05-30,2022-07-24
8121,178,2021-10-29,2023-06-27
4177,26,2020-05-18,2021-06-18
6217,89,2022-10-08,2024-12-28
2821,192,2022-10-25,2024-10-04
6947,171,2024-11-14,2024-11-25
4105,19,2022-01-05,2024-09-16
5759,79,2024-02-28,2024-10-05
7281,200,2020-05-11,2024-05-02
1379,16,2023-05-22,2024-02-19
5341,115,2022-02-17,2024-12-10
2804,69,2020-01-05,2023-09-24
7402,14,2020-02-07,2022-06-18
117,116,2024-12-21,2024-12-31
514,111,2020-07-18,2023-10-14
1576,42,2021-05-08,2024-03-29
4243,51,2022-01-25,2024-09-29
3797,173,2020-11-16,2021-08-28
9831,172,2022-05-28,2022-09-14
4658,158,2021-10-01,2023-05-17
793,51,2020-04-04,2022-04-07
8675,73,2023-04-12,2023-12-22
5328,9,2023-12-30,2024-06-05
9729,64,2021-06-01,2023-02-20
5562,80,2020-10-30,2021-03-20
9779,34,2024-11-13,2024-11-24
4203,3,2024-11-02,2024-12-12
211,123,2022-03-21,2022-09-03
1944,115,2022-12-25,2023-07-03
3415,155,2020-01-08,2022-02-20
1976,77,2021-04-30,2024-11-08
6769,96,2020-09-26,2022-04-23
1407,111,2024-07-21,2024-08-06
9091,200,2021-07-07,2022-04-29
6137,142,2023-08-03,2024-03-24
8573,136,2020-08-16,2021-04-12
9005,187,2024-09-24,2024-11-17
3751,146,2020-03-17,2020-12-08
8070,49,2024-08-08,2024-11-23
8269,182,2024-06-20,2024-08-04
9942,94,2020-09-03,2023-09-14
6337,115,2020-05-22,2021-03-21
4541,15,2020-04-04,2023-02-18
3000,158,2021-10-14,2024-03-03
3204,47,2021-01-26,2022-09-09
7077,79,2024-12-15,2024-12-21
9544,48,2022-07-24,2024-09-14
2105,112,2021-01-14,2022-05-15
217,147,2021-12-10,2021-12-23
2968,129,2022-06-03,2022-12-17
7948,123,2021-06-26,2022-09-18
3231,176,2020-07-27,2024-04-04
3310,112,2023-06-29,2024-03-04
5915,49,2020-07-18,2022-12-02
6491,58,2022-06-12,2024-09-01
5406,193,2021-09-20,2023-02-08
8532,14,2023-04-30,2024-09-04
8527,133,2021-09-02,2023-07-09
2407,136,2022-10-20,2023-09-17
6608,176,2021-07-30,2024-03-19
1098,13,2024-10-02,2024-10-27
5458,23,2022-06-22,2023-12-11
8641,55,2020-01-10,2020-01-15
5777,49,2022-10-29,2023-09-04
5460,118,2020-12-23,2022-06-15
5457,200,2022-10-01,2023-11-25
6738,122,2022-04-22,2023-11-27
6391,52,2024-08-26,2024-10-12
2448,169,2024-01-06,2024-10-30
8547,98,2020-02-04,2020-11-02
8896,184,2024-02-02,2024-06-15
3793,71,2020-06-29,2023-09-09
9312,107,2021-08-03,2021-08-21
5177,60,2020-09-14,2022-01-30
5033,80,2023-12-07,2024-03-18
9669,105,2022-12-30,2023-08-25
9283,123,2024-11-19,2024-11-25
6425,185,2022-09-26,2023-12-19
1372,143,2020-07-15,2024-03-16
3584,142,2021-05-13,2023-12-30
3016,52,2022-11-19,2023-04-21
6266,133,2020-11-04,2021-07-21
7990,78,2024-05-19,2024-06-28
6076,103,2022-10-18,2022-12-05
9120,155,2020-01-11,2024-05-19
7532,158,2021-07-13,2023-06-24
6212,158,2022-11-01,2022-11-24
5078,83,2024-01-06,2024-01-19
484,71,2023-11-17,2024-01-16
1264,138,2020-11-13,2023-02-16
6589,85,2021-11-19,2022-10-01
599,48,2021-12-03,2023-08-01
2133,54,2023-04-03,2024-07-12
4447,193,2024-03-06,2024-07-08
5542,54,2022-06-16,2023-07-27
3348,6,2021-03-24,2023-01-09
6646,118,2024-04-22,2024-08-24
6695,129,2020-02-09,2024-12-16
2878,69,2022-07-07,2024-04-18
2767,54,2023-03-03,2023-10-02
303,189,2023-08-27,2024-02-15
1216,11,2023-08-25,2024-04-06
8499,194,2022-02-01,2022-09-22
9287,81,2022-05-18,2023-08-30
6708,39,2024-10-19,2024-11-29
2711,144,2020-10-06,2024-04-02
453,23,2022-05-18,2023-12-18
3327,6,2023-06-29,2024-11-23
5831,142,2022-03-27,2023-07-20
1043,94,2021-11-11,2024-07-15
4625,1,2022-11-21,2023-08-17
7719,173,2024-08-19,2024-12-30
9760,56,2024-08-05,2024-11-26
7206,169,2020-05-05,2024-04-20
6270,177,2023-06-22,2024-07-11
2171,84,2024-07-12,2024-09-01
9826,132,2021-06-06,2024-09-23
6603,4,2020-02-12,2023-04-20
120,194,2021-11-04,2023-10-10
9742,88,2023-02-01,2024-11-27
3539,5,2021-06-02,2021-10-22
9321,7,2024-11-24,2024-12-30
5734,106,2024-07-01,2024-08-07
3379,119,2021-12-18,2023-01-01
3418,169,2021-10-10,2024-10-03
2763,3,2020-02-14,2024-11-28
165,123,2024-08-20,2024-10-03
3266,143,2021-04-23,2022-01-27
2468,166,2020-09-23,2023-05-11
3476,184,2024-06-19,2024-08-19
5955,129,2021-10-18,2024-08-30
5440,171,2024-12-03,2024-12-20
989,179,2020-07-10,2023-05-06
6726,101,2024-09-16,2024-09-19
1753,23,2021-02-19,2024-12-23
1029,129,2020-01-09,2021-08-01
5426,81,2023-01-22,2023-12-20
8706,65,2024-08-14,2024-09-30
5731,65,2022-03-22,2024-07-27
7656,168,2024-10-28,2024-12-30
7367,154,2020-11-16,2022-11-24
7386,6,2023-09-02,2024-01-04
849,167,2020-08-18,2023-01-16
6544,167,2023-08-16,2024-05-06
300,4,2024-11-22,2024-12-07
8713,9,2023-02-26,2023-10-09
133,165,2020-04-05,2020-04-25
4312,46,2020-08-12,2024-09-25
9139,8,2021-05-15,2023-04-17
7949,137,2023-07-23,2023-09-28
502,185,2020-11-07,2022-09-04
7018,163,2020-08-03,2022-09-15
5138,192,2021-07-24,2024-08-19
4754,168,2024-01-19,2024-07-07
6345,32,2023-08-11,2024-12-03
1460,113,2022-03-14,2024-09-08
2895,110,2020-05-28,2024-09-30
941,3,2024-04-06,2024-04-30
2909,132,2024-10-22,2024-11-08
4383,78,2020-11-05,2023-07-05
5552,170,2022-11-02,2024-03-28
425,186,2024-01-26,2024-07-28
4889,56,2022-01-15,2022-07-28
2137,48,2024-10-28,2024-12-04
1722,154,2023-06-08,2024-03-16
9798,119,2023-07-02,2024-01-08
4306,49,2024-11-24,2024-12-17
128,74,2021-07-23,2021-11-18
432,129,2024-05-25,2024-12-13
6566,57,2024-10-09,2024-12-27
8958,45,2022-06-24,2024-01-25
9127,68,2021-07-30,2024-04-20
6941,47,2020-08-14,2021-12-11
7627,5,2021-06-10,2024-10-11
2244,60,2024-10-16,2024-12-17
1996,190,2021-03-30,2024-07-11
5683,122,2020-01-23,2021-10-17
3837,120,2020-08-04,2024-02-27
5188,21,2021-02-04,2023-02-23
5074,135,2022-07-25,2024-04-30
3851,89,2022-11-20,2024-10-30
5151,161,2020-03-31,2020-06-19
3718,46,2021-01-12,2022-03-15
3959,185,2023-03-24,2023-05-21
5860,40,2024-07-31,2024-09-05
4583,31,2023-10-29,2024-05-17
2585,44,2023-01-23,2024-06-18
5781,140,2024-02-26,2024-04-08
6907,168,2023-01-13,2023-11-16
4871,84,2020-01-23,2021-03-26
4436,168,2023-09-22,2024-04-10
7796,139,2023-02-28,2023-06-07
5108,111,2022-10-20,2023-10-06
7851,163,2020-07-14,2024-02-11
9409,152,2020-09-29,2021-08-12
9041,177,2023-02-28,2024-12-13
425,139,2021-08-18,2022-06-03
8950,25,2024-02-07,2024-07-05
1397,195,2022-11-14,2023-08-17
2189,94,2023-01-25,2023-12-18
5568,16,2020-06-29,2023-04-09
4271,135,2024-06-25,2024-12-31
1304,45,2023-12-09,2024-10-26
9026,192,2024-03-09,2024-11-01
8749,58,2023-12-22,2023-12-24
5325,129,2021-01-24,2022-11-15
9147,120,2023-10-03,2024-04-30
9718,134,2022-06-11,2022-10-12
1593,11,2022-05-19,2023-03-10
2763,149,2022-10-30,2023-11-03
7783,37,2020-01-18,2023-07-16
8727,62,2020-02-09,2022-05-23
5850,198,2021-05-31,2024-06-09
523,193,2021-09-06,2022-04-01
223,4,2020-11-16,2023-08-04
8882,86,2022-12-02,2024-07-10
5888,199,2023-04-18,2024-02-05
8224,74,2024-12-15,2024-12-15
3988,13,2023-12-07,2024-09-04
7220,108,2023-07-28,2024-05-04
9426,118,2024-09-22,2024-12-02
8346,113,2021-10-24,2023-09-09
6571,130,2021-12-03,2023-08-14
4217,1,2023-03-21,2024-08-31
252,6,2023-01-17,2023-02-13
1054,70,2022-01-07,2022-05-28
4273,33,2021-01-28,2024-03-11
6817,39,2021-01-03,2023-08-12
7522,198,2020-03-14,2020-12-17
8657,157,2023-07-31,2024-08-27
5939,42,2024-01-09,2024-03-26
4699,117,2020-02-04,2020-12-18
8573,139,2024-09-09,2024-12-20
3490,184,2021-12-06,2024-03-01
1190,153,2021-06-14,2022-11-27
87,138,2020-07-06,2024-10-26
801,148,2021-01-30,2021-05-02
1738,133,2024-08-09,2024-09-16
4769,95,2021-05-27,2022-07-09
3355,102,2020-12-30,2023-03-06
4270,111,2021-07-14,2023-03-31
4429,28,2020-12-12,2021-08-08
5750,89,2020-07-03,2023-08-12
5046,159,2022-04-11,2023-08-05
5376,123,2022-10-26,2023-08-06
9371,125,2024-08-14,2024-11-24
9598,176,2023-01-15,2024-12-13
7828,147,2022-02-06,2022-10-21
3476,190,2020-11-27,2021-05-23
876,91,2020-10-06,2021-06-03
818,88,2021-06-26,2023-09-09
6817,15,2023-08-08,2024-04-06
2112,42,2024-11-15,2024-12-21
2019,23,2023-10-14,2024-05-11
1242,121,2024-12-07,2024-12-18
1138,156,2021-01-05,2023-03-19
792,160,2022-04-15,2022-07-06
415,151,2024-10-16,2024-12-13
717,56,2021-12-27,2023-03-03
6180,98,2021-09-24,2024-07-24
3263,23,2022-05-21,2024-02-14
2186,161,2020-05-16,2024-04-21
3168,135,2024-12-30,2024-12-30
1928,72,2022-08-13,2023-04-24
3775,190,2022-03-13,2022-12-01
8258,11,2023-05-06,2023-11-18
9215,166,2021-06-28,2023-06-30
5174,52,2023-06-30,2024-05-11
112,142,2022-10-24,2023-01-30
4424,191,2024-07-12,2024-12-22
4224,110,2024-03-17,2024-04-07
1598,60,2024-08-04,2024-10-06
3242,160,2022-01-18,2022-09-16
8853,165,2020-11-23,2022-10-09
8042,28,2021-05-11,2024-02-11
8219,191,2020-12-24,2022-04-29
7979,188,2023-09-10,2024-04-20
6916,96,2020-05-02,2022-07-01
4546,182,2023-01-04,2024-11-15
5942,161,2024-05-11,2024-11-14
1705,117,2022-09-12,2023-03-01
6180,11,2020-01-17,2024-09-20
6435,56,2020-03-28,2020-10-30
4803,75,2020-11-26,2022-01-27
6115,175,2020-04-04,2020-06-29
5237,64,2021-08-31,2024-04-19
7319,72,2024-10-24,2024-12-25
3262,4,2020-06-01,2024-08-16
3984,86,2020-03-28,2024-01-22
3250,167,2020-10-21,2022-11-16
3442,26,2020-06-30,2021-06-30
5651,49,2020-09-03,2023-07-11
9449,66,2024-12-16,2024-12-17
78,113,2020-05-21,2020-07-16
5157,189,2020-11-23,2022-01-13
3582,17,2021-08-09,2022-08-06
2124,198,2021-11-23,2022-02-01
1645,29,2022-06-23,2023-01-29
7486,66,2020-05-29,2023-12-07
6584,194,2024-09-28,2024-10-13
6334,184,2022-11-17,2024-10-23
2163,168,2022-02-13,2024-09-21
5535,170,2024-06-14,2024-10-26
1535,84,2021-05-16,2022-07-27
1305,95,2022-06-10,2023-09-28
4412,163,2021-01-22,2022-09-14
82,125,2021-05-04,2021-06-10
2246,115,2021-07-20,2022-06-20
5258,43,2022-11-09,2023-07-29
3902,12,2020-03-03,2023-03-16
8507,191,2024-02-27,2024-07-16
9062,124,2020-12-12,2024-01-23
5714,46,2020-02-22,2024-03-07
4718,129,2020-03-21,2023-03-02
1616,185,2021-11-27,2022-08-13
6206,176,2021-07-31,2022-08-08
9113,84,2024-02-20,2024-09-03
3336,38,2021-04-19,2022-10-02
4648,86,2024-02-29,2024-03-31
8598,90,2023-10-12,2024-06-05
6690,107,2020-09-23,2023-06-23
7688,174,2023-03-25,2023-12-16
4583,191,2021-05-15,2021-10-15
3944,142,2021-09-20,2024-12-06
9111,181,2023-12-14,2023-12-30
9653,163,2022-09-05,2024-03-13
498,36,2021-01-20,2023-12-07
9639,59,2024-11-19,2024-12-07
9538,193,2024-04-23,2024-12-11
7442,173,2020-01-25,2024-12-16
7843,70,2024-06-10,2024-08-07
3776,106,2024-04-12,2024-11-12
3772,120,2020-02-10,2022-06-08
6379,89,2022-01-03,2023-01-28
1996,189,2023-09-28,2023-11-13
6554,132,2023-04-18,2024-02-10
8459,182,2024-10-05,2024-11-20
4984,77,2023-10-22,2024-08-26
2483,5,2022-01-31,2024-10-28
6972,167,2023-08-16,2024-11-28
8805,119,2024-06-04,2024-06-26
2408,176,2022-04-11,2024-05-19
7974,168,2020-06-22,2022-09-15
7596,196,2022-10-27,2024-08-19
251,187,2020-07-23,2020-12-13
7225,123,2024-11-09,2024-12-12
8310,108,2022-06-06,2022-10-22
5887,59,2024-01-24,2024-06-23
6469,144,2020-05-25,2022-05-12
4562,154,2021-05-28,2023-06-21
7769,110,2023-06-18,2023-08-03
8955,16,2023-01-10,2024-08-01
5464,186,2022-10-11,2023-07-14
8722,170,2022-07-27,2022-09-17
2714,10,2024-09-01,2024-09-21
9646,2,2021-03-06,2023-08-04
2757,174,2022-02-28,2022-07-17
8403,11,2022-02-03,2024-08-13
5824,197,2020-12-15,2023-10-15
8096,1,2021-01-25,2023-08-22
6817,38,2023-08-17,2023-09-01
1809,55,2020-10-31,2023-09-16
4963,189,2024-06-17,2024-08-17
6050,44,2022-10-24,2024-04-27
1119,194,2022-09-16,2023-12-06
6819,62,2021-05-09,2024-09-23
2396,31,2024-07-21,2024-12-18
