ContainerID,GoodsID,Quantity
105728,13696,354
58535,20403,482
67923,26488,273
41058,45934,141
194401,23643,147
106145,14201,345
163877,42615,55
18001,5992,205
126469,30643,247
134318,31906,137
19050,27194,241
5041,34979,224
161036,3706,41
168151,16116,107
103616,32115,71
906,22557,158
90804,23681,480
41380,340,225
11847,16079,102
111989,45904,246
156698,41740,352
195527,43257,398
178838,10599,400
4961,25361,497
133698,7777,166
167897,24206,422
142190,31581,396
150086,370,14
92514,9060,134
91823,22172,66
102388,47572,198
42150,4419,472
114627,49585,25
110650,43965,12
85516,39276,443
98981,4887,19
174398,10148,322
7534,24986,270
108618,43888,264
19370,26964,167
116895,39659,498
63829,19093,340
101712,13706,270
145361,31665,238
111877,39963,324
105974,1213,364
42385,2905,160
102035,43468,391
87524,3549,465
11989,22031,235
46693,42607,113
46835,43298,35
197981,34324,376
2726,36264,380
143347,6288,279
69398,26051,480
15057,47783,365
146478,38897,389
63082,35152,265
62705,34508,362
65161,20292,45
136848,35728,494
149392,40964,393
46609,17776,499
166729,10958,382
4719,1121,479
159801,16042,135
63369,32167,86
86755,2707,460
196358,12868,120
51898,20645,450
198912,48045,27
180677,647,490
110784,21089,123
11964,18409,220
56542,6749,292
27100,15385,206
70810,49892,26
9732,31519,160
189253,39371,331
174956,10958,178
126974,27681,313
189057,7245,71
151302,47912,296
165991,29899,355
157692,39139,288
38873,38474,389
84501,10363,242
171715,35605,99
146476,24521,348
101382,20167,476
152491,33969,34
83880,13006,403
130594,47911,350
139774,3760,189
84306,44352,236
166044,2707,101
36320,5128,305
106213,26153,177
96691,28443,443
157559,178,496
130576,28392,174
98509,15007,364
172682,16522,179
140568,30291,123
20145,14461,111
192221,41556,471
198103,47220,76
28758,3263,130
38612,28159,153
107658,21516,44
59512,40489,479
134794,7166,346
153554,34409,470
76924,302,366
141349,49828,497
195755,48898,413
88538,8065,257
3706,898,228
47675,10523,434
145768,48571,25
5581,14905,246
134568,40747,119
163151,30230,248
184179,16139,385
161810,9629,203
105219,18255,91
43319,30862,230
5524,30759,86
51268,49260,274
146202,47578,362
189117,6337,364
150636,24198,340
75984,4181,360
62658,27975,330
80806,38188,392
79581,47946,156
185190,8436,465
96216,18645,405
39077,47978,184
80630,4,36
148832,30205,410
165617,6960,390
8878,49038,257
4121,119,220
142811,14816,231
156701,46965,360
89185,13203,168
50817,5809,29
195866,4614,232
94026,44456,37
36800,26892,202
197414,40901,154
165509,20470,333
396,44319,57
167413,11217,407
10551,10223,120
67137,11088,376
74147,4279,469
183104,22145,95
139579,70,444
46792,12298,98
115572,19768,52
138755,21704,149
91211,26875,415
178168,42113,247
113527,30830,237
85108,34541,338
7316,583,412
83951,14522,485
121284,10749,147
128078,16263,426
124324,1568,411
127927,3072,69
177359,33089,28
14212,31650,194
17099,25073,417
128957,36689,257
109006,34252,352
53620,41433,408
25615,47272,478
17119,13304,60
48224,14427,331
148221,8370,355
174422,29953,132
61281,15688,54
36865,48429,47
110166,15670,146
109155,42329,470
114929,43989,453
48553,37174,277
152642,15465,97
141798,45655,115
171179,4498,345
23233,23513,251
187719,16530,416
67404,27733,419
144423,36001,427
20085,30874,490
43646,38802,497
124747,4181,156
146785,26967,292
55533,47347,320
87970,41625,487
108681,685,105
170034,46793,117
89609,1281,469
129900,21841,366
128642,25648,335
158455,18869,499
87418,23574,440
13792,41108,330
191231,18997,257
142166,37535,80
193155,134,172
160248,14025,91
168641,24991,296
131951,12664,184
118253,23322,42
113288,36538,329
73163,32242,180
82593,8656,310
111818,17822,293
48209,31352,439
78590,11206,110
186936,15815,53
103960,20192,68
5567,36309,295
53414,35850,273
51566,23069,461
191652,31446,291
9271,6366,255
14385,18933,271
115730,9252,144
48055,12859,48
34214,36115,222
17531,38463,310
134905,41849,53
152564,46067,485
361,3756,366
146745,5506,143
140027,49885,211
48700,14801,448
197159,41321,153
113774,45137,343
75,11315,33
55363,21559,144
187209,49984,311
152953,46547,178
60703,38626,285
38255,4406,387
77746,24445,283
19058,10633,374
36188,45385,99
67432,1387,117
73686,3095,292
195033,24002,418
193686,2239,150
134380,39740,489
131915,3579,366
8973,31750,484
84858,3353,127
151827,2256,230
88733,8761,483
64906,37044,80
28968,37781,145
195693,11101,73
77168,31578,22
154315,42207,467
66137,12031,40
176893,30320,76
1751,7612,219
5936,2874,353
62873,38378,426
59158,41298,138
44466,11178,65
194868,19024,349
56229,32787,301
29926,12047,457
55799,48463,123
84603,44746,288
11100,9911,436
71958,42851,120
10882,44753,441
116526,6484,135
65032,17139,45
80122,39849,140
137536,34229,441
37278,34063,352
198188,30885,456
163672,11757,217
110232,611,477
150521,16671,419
75179,16182,406
167165,13503,223
40995,40589,74
70162,21682,82
186257,3256,312
184330,22865,23
94506,38025,239
102424,35038,440
143729,49836,457
169122,40217,217
99469,41288,368
79528,17452,346
171060,2739,489
167717,5110,489
36284,19236,148
16250,15989,284
103666,21632,19
154471,31985,360
111235,178,466
156488,2882,265
26411,31650,127
103996,43739,173
164574,20111,322
194116,39542,66
947,25578,345
152882,9184,35
185598,20630,352
156612,37750,307
103717,17534,470
96699,11111,210
169138,29189,274
165114,34183,185
136429,24482,214
115791,8338,347
31808,11010,323
34422,39482,49
90805,13015,213
139137,33854,377
181305,15582,133
87725,39704,390
17032,18118,450
17972,5879,372
132806,22462,222
187498,4468,175
87533,49223,151
117202,28150,277
184678,27972,195
69433,11913,226
110083,17651,378
103260,32441,279
99359,27942,414
171802,41538,450
19507,47124,216
15309,49483,135
35655,36456,260
126699,17376,71
35378,30527,254
189497,22270,373
67948,8014,475
25220,10548,230
13201,5207,164
39234,3595,129
101500,746,210
29431,27036,344
55359,9768,186
179500,4113,222
96940,7003,210
166844,11852,394
132355,35568,111
173265,9529,472
157233,38135,274
101928,36614,197
8680,42028,360
150092,32945,483
150515,32120,162
156134,48579,24
198338,42235,264
193829,42146,261
142001,28701,240
79018,7801,494
39546,42375,351
37945,44669,363
141702,13323,122
170445,27149,337
84608,12260,361
103088,14471,274
34147,43826,230
199509,39644,494
34853,25324,295
195078,17527,351
2862,11240,175
138636,49485,40
5006,27392,247
101651,44824,485
63428,30627,273
59239,25246,376
69509,18913,117
79047,517,354
132146,20311,398
31661,4693,248
184267,36606,440
147955,13371,268
147267,32889,228
49994,16300,52
159862,29027,135
168301,36406,485
162346,17134,165
49737,14649,434
12141,16660,41
168217,22811,157
178446,11136,22
21423,9295,413
9032,8558,43
151480,9596,66
30423,8940,216
37716,27233,230
52145,28507,278
148513,42620,331
39351,41845,346
102910,48820,204
41962,18477,63
81933,30018,441
52806,26645,400
17747,41898,406
79305,21221,126
25140,32818,282
38060,28768,287
87693,46585,365
96864,19932,487
173929,19796,20
118711,33208,22
177889,41199,88
189018,1846,50
48392,4794,286
513,6186,62
118,49596,342
184463,36397,211
137712,13244,437
195879,40055,453
192804,49025,182
87502,3172,425
193452,13621,275
44709,32746,286
53946,45729,237
11413,27737,55
142286,14351,31
67099,47499,320
30869,15135,158
183719,12828,296
46795,46795,482
174092,46455,450
138,48657,100
173957,11202,356
121334,15105,314
147055,33065,153
47947,17282,367
65171,29978,157
3854,10354,335
150284,33633,191
116385,2297,57
12083,52,178
59772,16520,405
139016,45083,37
164756,21142,456
115338,43081,287
186240,42955,231
123220,37525,121
40253,4422,427
12020,40972,242
55408,36857,113
92984,40048,11
163242,20831,135
75714,36068,283
20579,29381,163
29389,19219,162
116237,5760,74
1812,19219,137
158691,4278,441
92629,22269,426
158174,16406,282
93353,24899,369
131128,34762,332
13257,20660,161
79325,35653,153
140532,34477,160
197688,49907,370
92137,11208,359
40509,21055,389
129923,19863,98
163888,3680,219
119990,10534,479
183964,45640,80
66074,35939,46
129209,35515,484
118447,11708,141
162961,37188,422
22545,21386,253
9232,16498,429
171034,42067,319
31637,38846,116
158703,49889,431
184007,45511,438
16163,40894,241
174804,32510,14
180617,264,196
195625,9001,153
174853,31566,403
67505,16715,226
63715,47051,154
184207,11085,386
131557,17372,306
166651,18949,216
179017,31601,82
7387,20165,222
78081,2568,209
51282,13458,178
134998,38844,17
29262,15203,260
24409,34793,366
48862,38335,253
116000,6129,398
1434,38976,197
102225,18280,105
14680,3230,404
57470,13445,395
188558,21127,312
181736,2818,164
172158,12587,236
82435,18938,94
182103,36217,44
13231,28717,463
95870,33639,153
58959,7095,436
53366,40624,76
52431,36327,150
78873,20971,163
43298,43037,287
152911,41852,26
139881,42812,206
181877,21023,390
98142,3054,381
154582,44400,347
51967,39367,397
126935,21853,154
153106,38152,228
131703,13489,161
34647,48313,315
32702,1166,99
158377,31283,17
184298,37700,414
190258,760,93
154155,6403,142
183799,8620,437
92694,38239,298
40350,45303,434
186887,35471,272
49740,7597,429
41983,13037,347
152716,1241,274
93923,30331,298
113757,18078,137
111499,42367,391
93292,33943,245
174423,16768,65
156623,818,95
140224,10457,496
34590,45045,267
40072,953,400
70128,48408,319
94571,25709,412
166291,22315,98
162119,44482,129
149773,36502,228
113787,29649,94
23329,14010,204
119240,29138,392
29653,36994,174
121763,48312,494
20460,35517,388
154514,48299,194
119091,43841,277
195576,18452,309
64577,32689,223
151203,31645,418
146225,29224,115
187977,18043,227
181483,18953,65
43796,6445,467
97294,31249,332
188081,30175,25
62971,47427,90
197905,35547,250
166987,32672,444
144042,41984,379
18043,42931,346
69385,26916,183
32877,35227,139
54791,5614,392
17755,5569,85
153436,29788,268
65193,8897,66
43297,41285,471
189659,29217,253
63239,13848,136
199420,1922,222
81493,29900,230
166120,5459,285
59065,49644,40
169366,48226,138
95072,3910,155
175286,18866,164
12836,25141,151
115246,35413,466
47914,14234,201
112230,2847,296
158444,30217,439
51146,1511,304
32218,47619,463
185374,17123,369
11949,20180,265
183967,12241,348
122356,38995,401
156343,37804,492
196659,23901,367
24408,14445,398
143172,30169,359
24368,3865,370
106918,8244,331
19319,35362,76
39554,8035,202
47883,37682,131
127858,46985,484
43423,134,84
15107,2961,324
108495,41253,197
164113,5751,407
128147,10547,430
13648,27962,146
165121,20520,208
96721,18466,217
185923,38229,496
166329,26325,104
152151,45875,485
93445,17693,154
168471,41008,223
52363,15754,431
63680,33352,66
121446,21588,420
80371,23854,498
130816,49781,99
196311,1582,289
168658,1300,187
186999,7613,191
68809,15813,87
1139,27641,66
46751,6167,259
175893,3497,275
67345,8384,356
7531,16101,304
140985,17490,95
63118,9135,416
65607,41849,371
37833,4799,425
81284,33190,298
27321,12699,234
117799,18221,205
10665,12511,135
46870,18857,475
190966,15294,80
145328,23868,71
47366,21599,495
49372,34859,225
192006,30852,54
92533,34244,122
171458,46307,117
89046,21276,105
155451,14362,232
98860,36011,301
18005,49586,110
126189,40188,233
115948,39149,466
44698,37237,304
72757,9151,415
9884,6264,152
150785,8458,390
68131,40608,385
28150,49258,326
26674,43591,284
174640,8553,21
198702,48094,474
121151,36002,214
2355,27759,436
36858,6370,271
59645,44705,160
143672,26941,247
197620,43751,401
35336,3851,408
124310,44960,358
4950,28769,394
110630,36577,440
136256,24175,421
161852,19934,285
72418,2852,413
185885,34865,34
65349,24757,324
131404,1579,261
163484,18112,115
135457,22065,353
46718,25812,322
183996,43419,203
134148,42545,146
184815,26707,158
91358,39692,429
39599,16123,115
51443,20620,125
88757,10877,239
147128,14485,248
62951,29403,421
144695,23854,240
104882,44336,296
107343,23664,35
189551,34755,19
136193,40646,469
129436,44819,307
106862,30865,331
150246,5134,144
80913,30627,184
61499,48385,42
154745,44780,348
44280,26527,34
61332,5672,319
101983,41304,154
54519,46252,344
172266,33832,84
128872,31666,373
151207,10613,472
58776,44837,21
49225,25910,133
172817,13512,174
163187,7544,393
162354,33413,309
133844,14531,152
82007,44467,113
36231,42957,439
131052,49718,394
71011,7393,31
46121,30885,493
135366,47347,21
73163,38576,51
195701,32417,19
34943,12973,290
113483,26317,38
116670,35758,277
177730,49421,485
29836,31725,14
95262,38196,464
35426,29718,393
109088,7389,266
73632,40246,101
162437,902,193
106901,7890,413
16971,30856,489
12411,2702,163
183237,42725,435
66838,20413,142
94027,14281,81
146453,38379,421
140524,43984,379
157989,14257,348
141448,4188,108
18787,9224,239
146746,8351,445
104482,30847,145
111724,15765,375
101361,22664,392
181861,29866,259
1331,30251,487
23766,38991,424
122818,16935,314
28489,20593,454
53502,805,197
180921,31042,149
62397,11380,495
114758,29857,105
30712,19691,236
113912,27212,392
86605,47454,329
190889,31984,433
162619,42708,463
106061,17230,473
78183,27716,429
57732,7184,87
165677,48802,250
21908,15816,272
61926,653,406
165774,20957,170
42295,49004,171
41487,14299,95
86542,20330,193
29164,2347,23
129346,2601,10
157479,15217,304
73684,15115,239
17199,19958,42
183935,47173,445
94993,16804,252
185246,47661,190
86809,23562,198
144209,30349,339
124381,36900,494
26147,3632,390
132256,12665,495
71288,37559,51
182175,42700,268
76631,47293,233
155580,24473,390
114185,27857,124
64914,24986,91
184708,13617,181
65155,43849,16
76390,37803,335
3005,14359,410
92899,37217,75
33609,33418,211
88726,24667,10
80904,22701,365
148877,24148,17
120974,1579,472
89941,40421,331
106695,29993,118
5607,23850,276
79602,42724,393
11010,7101,138
478,43163,297
199754,9866,199
25355,25198,492
122718,3874,173
126795,43010,315
16784,30759,427
164937,14465,483
12987,37246,440
141178,9712,427
135909,18645,456
111211,357,107
175398,27559,115
18487,47730,21
182599,28636,30
46729,22434,120
113416,20824,163
2976,46473,177
94530,47407,164
51949,46038,59
102301,36307,327
118607,43479,461
198167,42797,265
101325,45584,286
48556,17602,70
68713,2969,458
172328,25665,313
118720,6153,127
46002,14109,104
89568,5876,458
92186,5884,393
91087,9750,240
80815,43704,30
174892,29159,168
9034,1086,29
170540,49554,364
37057,48975,117
4115,46334,105
136493,21006,227
115105,18183,127
67580,6373,368
26518,13274,491
40335,37688,460
104266,45440,39
97279,41154,456
62403,13120,79
39865,39913,368
144626,39708,84
29152,575,78
199764,8033,318
82557,16078,39
88661,36855,20
57941,5604,401
51699,15384,248
49430,40364,93
171691,12726,448
108734,3815,201
106658,16541,498
184848,39907,395
54720,5412,387
52172,15086,396
25167,43113,189
15493,7077,113
41,45164,312
9558,22455,312
137692,42308,478
40744,27727,387
115680,43146,18
157998,1203,264
104657,8033,344
171740,34114,241
9013,37385,94
95720,47717,37
55219,22352,106
180644,23178,413
52592,41116,287
141825,5233,66
121223,22495,443
130900,44914,399
155881,15610,361
153240,38268,111
161670,32274,457
134138,4551,500
124826,48239,91
121981,6729,174
130334,56,68
142532,41767,203
102380,31342,73
179600,30762,253
60141,18087,315
4834,13468,393
72349,39046,109
91913,30774,321
82254,33171,281
91202,33694,397
23260,34218,116
29966,40627,309
14994,33030,363
110951,45143,300
38040,39713,347
168916,30697,416
155972,5031,483
16888,26111,159
140476,12275,403
131210,15103,54
83105,1934,37
131309,22712,390
85564,43932,167
28517,8066,289
16094,30018,446
71075,15999,476
80113,1046,302
103330,879,75
92114,45759,353
27110,48658,410
116427,14234,312
79732,49226,126
169824,7759,262
3402,42132,237
67245,19196,99
83626,34154,199
40114,36250,171
69132,11597,210
195436,1231,258
149561,2596,314
145729,10780,388
3015,49990,316
104909,23671,298
169500,17243,249
15023,42263,72
59811,6198,233
169832,31321,368
4585,46780,284
19211,9797,129
10560,26287,238
28299,41189,212
44748,33409,275
54364,36179,114
75361,16979,231
190602,31124,265
90479,45203,119
114982,26874,70
26262,35722,178
122328,7249,322
61993,565,120
66863,37579,312
20203,39642,24
42760,40377,409
136279,12324,83
114103,6313,12
66882,45998,153
49751,21916,333
52365,24506,166
29695,24249,312
23049,28604,77
26725,15156,295
55617,47322,223
30478,15349,91
153026,37550,466
98700,47668,319
175061,25330,450
70043,3641,220
39636,7701,291
196127,16274,103
136205,39401,98
164487,15588,398
164497,39034,65
126078,10631,206
189576,40754,486
28915,47479,281
198698,15474,164
71360,44983,481
150976,24208,392
181357,37454,340
44501,14636,487
20044,37211,419
15053,34299,180
158140,26044,216
77316,21490,413
155966,35331,133
176755,1355,31
68136,15128,293
144584,27330,458
129172,18836,199
115977,22499,144
196178,3617,326
152144,21365,176
112242,47406,175
157339,29679,292
25686,42352,445
15846,510,289
89289,14151,168
159490,24143,429
140669,41936,32
58900,22407,489
97721,45266,15
186748,49485,426
33209,29958,31
197774,25012,24
104670,30822,326
39549,34789,447
123514,32009,466
68545,883,297
11262,29137,48
120824,42965,101
112507,43084,33
195172,48606,125
39648,4037,434
33114,23134,487
172448,3353,277
184403,22452,253
128807,47362,192
95465,18304,26
42871,4301,86
168398,11401,470
192933,30200,37
81007,2818,306
100509,16292,358
33263,20517,220
54660,14459,353
11447,35359,124
89131,38864,283
124105,46430,396
158964,10173,161
194955,14487,404
43963,25921,12
26321,30565,446
167352,20651,451
